company,yealy_start_date,yealy_start_date_close,yealy_end_date,yealy_end_date_close,return_yearly,monthly_start_date,monthly_start_date_close,monthly_end_date,monthly_end_date_close,return_monthly
ADANIGREEN,2019-03-05,36.25,2020-02-18,189.25,422.0689655172414,2020-02-18,189.25,2020-04-01,152.89999389648438,-13.826145147646363
GMMPFAUDLR,2019-03-05,1173.6500244140625,2020-02-18,3256.449951171875,177.4634587340155,2020-02-18,3256.449951171875,2020-04-01,2497.699951171875,-16.89540891924688
GUJGASLTD,2019-03-05,122.19999694824219,2020-02-18,286.25,134.24714169284408,2020-02-18,286.25,2020-04-01,226.6999969482422,-15.017445657548766
AFFLE,2019-08-08,873.6500244140625,2020-02-18,2042.949951171875,133.8407707985856,2020-02-18,2042.949951171875,2020-04-01,979.5499877929688,-40.12016274134781
IRCTC,2019-10-14,727.75,2020-02-18,1638.5999755859375,125.1597355666008,2020-02-18,1638.5999755859375,2020-04-01,1031.6500244140625,-27.588270946611047
ISEC,2019-03-05,220.85000610351562,2020-02-18,490.45001220703125,122.07380514046724,2020-02-18,490.45001220703125,2020-04-01,281.1000061035156,-32.18145850662214
HDFCAMC,2019-03-05,1473.300048828125,2020-02-18,3220.64990234375,118.60108569910666,2020-02-18,3220.64990234375,2020-04-01,2185.75,-23.695285123199827
RELAXO,2019-03-05,375.25,2020-02-18,816.2000122070312,117.50833103451868,2020-02-18,816.2000122070312,2020-04-01,584.3499755859375,-20.79529149673559
AMBER,2019-03-05,718.5,2020-02-18,1554.75,116.38830897703549,2020-02-18,1554.75,2020-04-01,1267.9000244140625,-13.263258840986946
ABBOTINDIA,2019-03-05,7297.35009765625,2020-02-18,15452.599609375,111.75631431384988,2020-02-18,15452.599609375,2020-04-01,15613.599609375,0.725764411418317
TRENT,2019-03-05,345.3999938964844,2020-02-18,727.4000244140625,110.59642074923217,2020-02-18,727.4000244140625,2020-04-01,465.70001220703125,-26.737211409065775
NAM-INDIA,2019-03-05,188.9499969482422,2020-02-18,391.95001220703125,107.43583939532715,2020-02-18,391.95001220703125,2020-04-01,258.75,-25.153035342200347
DEEPAKNTR,2019-03-05,241.35000610351562,2020-02-18,482.70001220703125,100.0,2020-02-18,482.70001220703125,2020-04-01,380.45001220703125,-15.301713820627683
ALKYLAMINE,2019-03-05,774.7000122070312,2020-02-18,1547.3499755859375,99.73537513930269,2020-02-18,1547.3499755859375,2020-04-01,1135.3499755859375,-19.42662848406669
NAVINFLUOR,2019-03-05,644.0999755859375,2020-02-18,1277.050048828125,98.26891744040094,2020-02-18,1277.050048828125,2020-04-01,1204.4000244140625,-4.00399879079405
AUBANK,2019-03-05,581.25,2020-02-18,1149.1500244140625,97.70323000672043,2020-02-18,1149.1500244140625,2020-04-01,481.3500061035156,-45.50735988447578
BHARTIARTL,2019-03-05,282.6610107421875,2020-02-18,548.25,93.96024890749923,2020-02-18,548.25,2020-04-01,421.3500061035156,-16.77937908588756
TATACONSUM,2019-03-05,197.5500030517578,2020-02-18,382.0,93.36876441349209,2020-02-18,382.0,2020-04-01,280.0,-19.484406006523002
DIXON,2019-03-05,2359.39990234375,2020-02-18,4503.5498046875,90.87691748286598,2020-02-18,4503.5498046875,2020-04-01,3572.949951171875,-14.91281416102831
FINEORG,2019-03-05,1148.0,2020-02-18,2184.64990234375,90.30051414144165,2020-02-18,2184.64990234375,2020-04-01,1881.050048828125,-9.912596343076807
CREDITACC,2019-03-05,466.20001220703125,2020-02-18,887.0,90.2616852798577,2020-02-18,887.0,2020-04-01,338.1499938964844,-48.972531714606035
METROPOLIS,2019-04-15,959.8499755859375,2020-02-18,1825.5,90.18597139470978,2020-02-18,1825.5,2020-04-01,1269.949951171875,-22.36637982800658
