company,ema_date,ema5,ema13,ema26,action,ratioCB,ratioCA,ratioBA
BANKINDIA,19-09-2020,45.68168513174595,47.017539952176335,47.717758697192004,sell,1.47826365673327,4.359926530558667,2.882127265294852
BASF,19-09-2020,1516.9671764593563,1503.8883223973803,1475.272497576093,sell,1.9210661357678658,2.786854224617128,0.8659039842803338
BATAINDIA,19-09-2020,1327.0724661635168,1318.3233503124222,1309.4496664400526,sell,0.6753767403652028,1.3368216792522505,0.6614598689998425
BAYERCROP,19-09-2020,6093.8808769045345,5986.865007935006,5939.627737834976,sell,0.7921401724205003,2.563726740189775,1.7716765171565323
BBTC,19-09-2020,1402.8053326002407,1393.1541744625779,1383.7711444997926,sell,0.6757855458850678,1.3661342695504852,0.6903646575197696
BDL,19-09-2020,317.9454065186171,338.49212858472345,361.991001374122,sell,6.709332968740917,12.955798320025577,6.26006922741605
BEL,19-09-2020,103.92753411228,104.84404991017267,105.21228251075253,sell,0.35060366553669897,1.2286023954857395,0.8780081850546321
BEML,19-09-2020,641.9838437468327,649.9634257117965,660.3941720936722,sell,1.5920457742748468,2.8271865960449545,1.23527982195551
BERGEPAINT,19-09-2020,577.9101985773502,570.8688276747579,561.9528853667632,sell,1.5741121847066637,2.7998649022603828,1.2258877889797177
BHARATFORG,19-09-2020,477.59314672613993,478.1374384345485,471.21163808170024,sell,1.4590629567499758,1.3451678884043838,0.11390065712233764
BHARATRAS,19-09-2020,9758.180822885499,9607.385727068264,9572.92482556915,sell,0.3593362203864432,1.9166621991035397,1.5573527934569522
BHARTIARTL,19-09-2020,487.9799145344154,498.12757956887117,511.9126213822021,sell,2.729602604005394,4.787055806121641,2.0581255279240147
BHEL,19-09-2020,35.50642545456055,36.65168767610878,37.26789758139835,sell,1.6672439466291287,4.840916557801387,3.1743131073128326
BIOCON,19-09-2020,442.53568718493,430.30690727246315,419.9481430792321,sell,2.4366251488765114,5.237789582392459,2.8020584673847013
BIRLACORPN,19-09-2020,697.0960655586827,660.2906377856445,637.3208202938184,sell,3.5403228522384853,8.959006124488063,5.422983396309534
BLISSGVS,19-09-2020,153.04133564371213,151.34512023657894,145.8656578228104,sell,3.687256868372133,4.801277974585371,1.114514377604424
BLUEDART,19-09-2020,2795.754240261279,2663.2812150057835,2472.726733219551,sell,7.420334380599057,12.26264301485394,4.8533491434894795
BLUESTARCO,19-09-2020,649.5117168826562,636.8733260868313,611.6748134639323,sell,4.036450309711821,6.000207345748587,1.9649467886614183
BOMDYEING,19-09-2020,68.13717387255977,67.81301601780383,67.94084614716722,buy,0.18832632431193275,0.28855170785713735,0.4768773843087002
BOSCHLTD,19-09-2020,13020.936376847756,13062.896253338786,13157.328350293843,sell,0.7202996799804247,1.0420245563845634,0.3217309134430651
BPCL,19-09-2020,414.54893774543274,414.3598237584395,413.6173986994825,buy,0.17933465772235702,0.2249642384521572,0.045629626751710214
BRIGADE,19-09-2020,170.86452096640875,168.6777794600878,164.66844700361787,sell,2.4055064303579066,3.693272825187405,1.2880524774522597
BRITANNIA,19-09-2020,3790.2836205795966,3777.8651238043035,3782.3924453099517,buy,0.11976632976483557,0.20841180055726988,0.328177925533202
BSE,19-09-2020,569.2858273583962,550.7612263816611,532.7324503364107,sell,3.327896864125689,6.63389668970783,3.3078254908805484
BSOFT,19-09-2020,189.58052258219658,179.81038553871866,169.07645740692692,sell,6.153243292963055,11.433802390178748,5.2898633012807075
CADILAHC,19-09-2020,391.5909924984462,383.5311219756379,382.1941844401833,sell,0.34919507668161726,2.42878988595777,2.079638903936284
CANBK,19-09-2020,99.71413779367333,101.14395375786691,102.17683419001891,sell,1.0160106525032166,2.439630036101369,1.4237076068470844
CANFINHOME,19-09-2020,424.6860382012213,407.9027208609761,394.7006652855221,sell,3.2898080928465525,7.31897961929384,4.031598350943252
CAPLIPOINT,19-09-2020,575.4034666758268,556.8198809149062,537.5962395385268,sell,3.5130406098943014,6.793753300419782,3.282671356400625
CARBORUNIV,19-09-2020,273.01993440872616,267.75467876166255,263.8340434943771,sell,1.4750633725435054,3.4221189718024245,1.9473013410134403
